,sr_,degree_1,degree_1_specializations,campus,key_skills
5678,6679,,Electronics  Telecommunication Engineering,MITCOE,"['AmazonWebServiCes', ' C CPP', ' Arduino', ' MongoDB', ' Linux', ' Golang', 'Microcontrollers', ' Gobot', ' InternetofThings', ' MATLAB', ' SQL', ' PHP']"
5679,6680,,Electronics  Telecommunication Engineering,MITAOE,"['AmazonWebServiCes', ' C CPP', ' Arduino', ' MongoDB', ' Linux', ' Golang', 'Microcontrollers', ' Gobot', ' InternetofThings', ' MATLAB', ' SQL', ' PHP']"
5680,6681,,Electronics  Telecommunication Engineering,MITCOE,"['AmazonWebServiCes', ' C CPP', ' Arduino', ' MongoDB', ' Linux', ' Golang', 'Microcontrollers', ' Gobot', ' InternetofThings', ' MATLAB', ' SQL', ' PHP']"
5681,6682,,Mechanical,MITCOE,"['AutoCAD', ' PROE']"
5682,6683,,Mechanical,MITCOE,"['SOLIDWORKS', ' AUTOCAD', ' CREO']"
5683,6684,,Mechanical,MITCOE,"['SOLIDWORKS', ' AUTOCAD', ' CREO']"
5684,6685,,Mechanical,MITCOE,"['SOLIDWORKS', ' AUTOCAD', ' CREO']"
5685,6686,,Mechanical,MITAOE,"['SOLIDWORKS', ' AUTOCAD', ' CREO']"
5686,6687,,Electronics  Telecommunication Engineering,MITAOE,"['AmazonWebServiCes', ' C CPP', ' Arduino', ' MongoDB', ' Linux', ' Golang', 'Microcontrollers', ' Gobot', ' InternetofThings', ' MATLAB', ' SQL', ' PHP']"
5687,6688,,Electronics  Telecommunication Engineering,MITAOE,"['AmazonWebServiCes', ' C CPP', ' Arduino', ' MongoDB', ' Linux', ' Golang', 'Microcontrollers', ' Gobot', ' InternetofThings', ' MATLAB', ' SQL', ' PHP']"
5688,6689,,Electronics  Telecommunication Engineering,MITAOE,"['EAGLE', ' MiCrosoftoffiCe', ' ProgrammingLanguageCCPP', ' SimulationSoftwareProteusMultisem', ' Goodorganizingskills', ' MATLAB', ' MySQL']"
5689,6690,,Electronics  Telecommunication Engineering,MITCOE,"['EAGLE', ' MiCrosoftoffiCe', ' ProgrammingLanguageCCPP', ' SimulationSoftwareProteusMultisem', ' Goodorganizingskills', ' MATLAB', ' MySQL']"
5690,6691,,Electronics  Telecommunication Engineering,MITAOE,"['EAGLE', ' MiCrosoftoffiCe', ' ProgrammingLanguageCCPP', ' SimulationSoftwareProteusMultisem', ' Goodorganizingskills', ' MATLAB', ' MySQL']"
5691,6692,,Mechanical,MITCOE,"['SOLIDWORKS', ' AUTOCAD', ' CREO']"
5692,6693,,Mechanical,MITCOE,"['SOLIDWORKS', ' AUTOCAD', ' CREO']"
5693,6694,,Mechanical,MITCOE,"['SOLIDWORKS', ' AUTOCAD', ' CREO']"
5694,6695,,Mechanical,MITAOE,"['SOLIDWORKS', ' AUTOCAD', ' CREO']"
5695,6696,,Civil Engineering,MITCOE,"['MSCIT', ' Leadership', ' AUTOCAD']"
5696,6697,,Electronics  Telecommunication Engineering,"MIT,Pune","['EAGLE', ' MiCrosoftoffiCe', ' ProgrammingLanguageCCPP', ' SimulationSoftwareProteusMultisem', ' Goodorganizingskills', ' MATLAB', ' MySQL']"
5697,6698,,Electronics  Telecommunication Engineering,MIT  WPU,"['EAGLE', ' MiCrosoftoffiCe', ' ProgrammingLanguageCCPP', ' SimulationSoftwareProteusMultisem', ' Goodorganizingskills', ' MATLAB', ' MySQL']"
5698,6699,,Electronics  Telecommunication Engineering,MIT  WPU,"['EAGLE', ' MiCrosoftoffiCe', ' ProgrammingLanguageCCPP', ' SimulationSoftwareProteusMultisem', ' Goodorganizingskills', ' MATLAB', ' MySQL']"
5699,6700,,Electronics  Telecommunication Engineering,MITAOE,"['LoRateChnology', ' C', ' MathematiCaltoolMATLAB', ' basiCsofEmbeddedCPython', ' VHDL', ' platformWindowsandUNIX', ' EDATOOLMentorGraphiCs', ' PspiCe', ' ARM7', ' Python', ' Windows']"
5700,6701,,Electronics  Telecommunication Engineering,MITCOE,"['LoRateChnology', ' C', ' MathematiCaltoolMATLAB', ' basiCsofEmbeddedCPython', ' VHDL', ' platformWindowsandUNIX', ' EDATOOLMentorGraphiCs', ' PspiCe', ' ARM7', ' Python', ' Windows']"
5701,6702,,Electronics  Telecommunication Engineering,MITCOE,"['LoRateChnology', ' C', ' MathematiCaltoolMATLAB', ' basiCsofEmbeddedCPython', ' VHDL', ' platformWindowsandUNIX', ' EDATOOLMentorGraphiCs', ' PspiCe', ' ARM7', ' Python', ' Windows']"
5702,6703,,Electronics  Telecommunication Engineering,"MIT,Pune","['LoRateChnology', ' C', ' MathematiCaltoolMATLAB', ' basiCsofEmbeddedCPython', ' VHDL', ' platformWindowsandUNIX', ' EDATOOLMentorGraphiCs', ' PspiCe', ' ARM7', ' Python', ' Windows']"
5703,6704,,Electronics  Telecommunication Engineering,MIT  WPU,"['LoRateChnology', ' C', ' MathematiCaltoolMATLAB', ' basiCsofEmbeddedCPython', ' VHDL', ' platformWindowsandUNIX', ' EDATOOLMentorGraphiCs', ' PspiCe', ' ARM7', ' Python', ' Windows']"
5704,6705,,Mechanical,MITAOE,['CATIA']
5705,6706,,Mechanical,MITCOE,['CATIA']
5706,6707,,Mechanical,MITAOE,['CATIA']
5707,6708,,Mechanical,MITAOE,['CATIA']
5708,6709,,Mechanical,MITAOE,"['CAD', 'CAM']"
5709,6710,,Mechanical,MITAOE,"['CAD', 'CAM']"
5710,6711,,Mechanical,MITCOE,['AUTOCAD']
5711,6712,,Electronics  Telecommunication Engineering,MITCOE,"['C', 'JAVA']"
5712,6713,,Electronics  Telecommunication Engineering,MIT  WPU,"['C', 'JAVA']"
5713,6714,,Electronics  Telecommunication Engineering,MIT  WPU,"['C', 'JAVA']"
5714,6715,,Electronics  Telecommunication Engineering,MITCOE,"['C', 'PCB design']"
5715,6716,,Electronics  Telecommunication Engineering,MIT  WPU,"['C', 'PCB design']"
5716,6717,,Mechanical,MITCOE,"['CAD', 'CAM']"
5717,6718,,Mechanical,MITCOE,"['CAD', 'CAM']"
5718,6719,,Mechanical,MITAOE,['AUTOCAD']
5719,6720,,Mechanical,MITAOE,"['ProE', 'CATIA']"
5720,6721,,Mechanical,MITCOE,"['ProE', 'CATIA']"
5721,6722,,Electronics  Telecommunication Engineering,MIT  WPU,"['C', 'PCB design']"
5722,6723,,Electronics  Telecommunication Engineering,MIT  WPU,"['C', 'PCB design']"
5723,6724,,Computer Science  Engineering,MITAOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
5724,6725,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
5725,6726,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
5726,6727,,Computer Science  Engineering,MITAOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
5727,6728,,Computer Science  Engineering,MITAOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
5728,6729,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
5729,6730,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
5730,6731,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
5731,6732,,Mechanical,MITCOE,"['ProE', 'CATIA']"
5732,6733,,Mechanical,MITCOE,"['ProE', 'CATIA']"
5733,6734,,Mechanical,MITCOE,"['AutoCAD', ' PROE']"
5734,6735,,Mechanical,MITCOE,"['AutoCAD', ' PROE']"
5735,6736,,Mechanical,MITCOE,"['AutoCAD', ' PROE']"
5736,6737,,Electronics  Telecommunication Engineering,"MIT,Pune","['EAGLE', ' MiCrosoftoffiCe', ' ProgrammingLanguageCCPP', ' SimulationSoftwareProteusMultisem', ' Goodorganizingskills', ' MATLAB', ' MySQL']"
5737,6738,,Electronics  Telecommunication Engineering,MIT  WPU,"['AmazonWebServiCes', ' C CPP', ' Arduino', ' MongoDB', ' Linux', ' Golang', 'Microcontrollers', ' Gobot', ' InternetofThings', ' MATLAB', ' SQL', ' PHP']"
5738,6739,,Mechanical,MITAOE,['CATIA']
5739,6740,,Mechanical,MITCOE,['CATIA']
5740,6741,,Mechanical,MITCOE,['CATIA']
5741,6742,,Mechanical,MITAOE,['CATIA']
5742,6743,,Mechanical,MITAOE,['CATIA']
5743,6744,,Mechanical,MITAOE,['CATIA']
5744,6745,,Mechanical,MITCOE,['AUTOCAD']
5745,6746,,Mechanical,MITCOE,"['CAD', 'CAM']"
5746,6747,,Mechanical,MITAOE,"['CAD', 'CAM']"
5747,6748,,Mechanical,MITAOE,['AUTOCAD']
5748,6749,,Mechanical,MITCOE,"['CAD', 'CAM']"
5749,6750,,Mechanical,MITCOE,"['ProE', 'CATIA']"
5750,6751,,Mechanical,MITAOE,"['ProE', 'CATIA']"
5751,6752,,Mechanical,MITAOE,"['ProE', 'CATIA']"
5752,6753,,Mechanical,MITAOE,"['ProE', 'CATIA']"
5753,6754,,Mechanical,MITCOE,"['ProE', 'CATIA']"
5754,6755,,Mechanical,MITAOE,"['ProE', 'CATIA']"
5755,6756,,Mechanical,MITCOE,"['ProE', 'CATIA']"
5756,6757,,Computer Science  Engineering,MITAOE,"['CPPProgramming', ' Core JAVA', ' CProgramming', ' MySql']"
5757,6758,,Computer Science  Engineering,MITAOE,"['CPPProgramming', ' Core JAVA', ' CProgramming', ' MySql']"
5758,6759,,Computer Science  Engineering,MITAOE,"['CPPProgramming', ' Core JAVA', ' CProgramming', ' MySql']"
5759,6760,,Electronics  Telecommunication Engineering,MITAOE,"['EmbeddedC', ' MATLAB', ' Cprogramming', ' Keil']"
5760,6761,,Electronics  Telecommunication Engineering,MITCOE,"['EmbeddedC', ' MATLAB', ' Cprogramming', ' Keil']"
5761,6762,,Mechanical,MITCOE,"['AutoCAD', ' PROE']"
5762,6763,,Mechanical,MITCOE,"['AutoCAD', ' PROE']"
5763,6764,,Mechanical,MITAOE,"['AutoCAD', ' PROE']"
5764,6765,,Mechanical,MITCOE,"['AutoCAD', ' PROE']"
5765,6766,,Mechanical,MITCOE,"['AutoCAD', ' PROE']"
5766,6767,,Mechanical,MITAOE,"['AutoCAD', ' PROE']"
5767,6768,,Mechanical,MITCOE,"['AutoCAD', ' PROE']"
5768,6769,,Mechanical,MITCOE,"['AutoCAD', ' PROE']"
5769,6770,,Mechanical,MITCOE,"['AutoCAD', ' PROE']"
5770,6771,,Mechanical,MITAOE,"['AutoCAD', ' PROE']"
5771,6772,,Electronics  Telecommunication Engineering,MITAOE,"['EmbeddedC', ' MATLAB', ' Cprogramming', ' Keil']"
5772,6773,,Electronics  Telecommunication Engineering,MITAOE,"['EmbeddedC', ' MATLAB', ' Cprogramming', ' Keil']"
5773,6774,,Electronics  Telecommunication Engineering,MITAOE,"['EmbeddedC', ' MATLAB', ' Cprogramming', ' Keil']"
5774,6775,,Electronics  Telecommunication Engineering,"MIT,Pune","['EmbeddedC', ' MATLAB', ' Cprogramming', ' Keil']"
5775,6776,,Electronics  Telecommunication Engineering,MIT  WPU,"['EmbeddedC', ' MATLAB', ' Cprogramming', ' Keil']"
5776,6777,,Mechanical,MITAOE,"['AutoCAD', ' PROE']"
5777,6778,,Mechanical,MITCOE,"['SOLIDWORKS', ' AUTOCAD', ' CREO']"
5778,6779,,Mechanical,MITAOE,"['SOLIDWORKS', ' AUTOCAD', ' CREO']"
5779,6780,,Mechanical,MITCOE,"['SOLIDWORKS', ' AUTOCAD', ' CREO']"
5780,6781,,Mechanical,MITAOE,"['SOLIDWORKS', ' AUTOCAD', ' CREO']"
5781,6782,,Mechanical,MITAOE,"['SOLIDWORKS', ' AUTOCAD', ' CREO']"
5782,6783,,Civil Engineering,MITCOE,"['MSCIT', ' Leadership', ' AUTOCAD']"
5783,6784,,Civil Engineering,MITCOE,"['MSCIT', ' Leadership', ' AUTOCAD']"
5784,6785,,Civil Engineering,MITCOE,"['MSCIT', ' Leadership', ' AUTOCAD']"
5785,6786,,Civil Engineering,MITCOE,"['MSCIT', ' Leadership', ' AUTOCAD']"
5786,6787,,Mechanical,MITAOE,"['SOLIDWORKS', ' AUTOCAD', ' CREO']"
5787,6788,,Mechanical,MITAOE,"['SOLIDWORKS', ' AUTOCAD', ' CREO']"
5788,6789,,Mechanical,MITCOE,"['SOLIDWORKS', ' AUTOCAD', ' CREO']"
5789,6790,,Mechanical,MITCOE,"['SOLIDWORKS', ' AUTOCAD', ' CREO']"
5790,6791,,Mechanical,MITAOE,"['SOLIDWORKS', ' AUTOCAD', ' CREO']"
5791,6792,,Electronics  Telecommunication Engineering,MITAOE,"['LoRateChnology', ' C', ' MathematiCaltoolMATLAB', ' basiCsofEmbeddedCPython', ' VHDL', ' platformWindowsandUNIX', ' EDATOOLMentorGraphiCs', ' PspiCe', ' ARM7', ' Python', ' Windows']"
5792,6793,,Electronics  Telecommunication Engineering,MITAOE,"['LoRateChnology', ' C', ' MathematiCaltoolMATLAB', ' basiCsofEmbeddedCPython', ' VHDL', ' platformWindowsandUNIX', ' EDATOOLMentorGraphiCs', ' PspiCe', ' ARM7', ' Python', ' Windows']"
5793,6794,,Electronics  Telecommunication Engineering,MIT  WPU,"['LoRateChnology', ' C', ' MathematiCaltoolMATLAB', ' basiCsofEmbeddedCPython', ' VHDL', ' platformWindowsandUNIX', ' EDATOOLMentorGraphiCs', ' PspiCe', ' ARM7', ' Python', ' Windows']"
5794,6795,,Mechanical,MITCOE,['CATIA']
5795,6796,,Mechanical,MITCOE,['AUTOCAD']
5796,6797,,Mechanical,MITCOE,"['CAD', 'CAM']"
5797,6798,,Mechanical,MITAOE,"['CAD', 'CAM']"
5798,6799,,Mechanical,MITCOE,"['CAD', 'CAM']"
5799,6800,,Mechanical,MITCOE,['AUTOCAD']
5800,6801,,Mechanical,MITCOE,['AUTOCAD']
5801,6802,,Mechanical,MITAOE,['AUTOCAD']
5802,6803,,Mechanical,MITCOE,"['CAD', 'CAM']"
5803,6804,,Mechanical,MITAOE,"['CAD', 'CAM']"
5804,6805,,Mechanical,MITAOE,"['CAD', 'CAM']"
5805,6806,,Mechanical,MITCOE,"['CAD', 'CAM']"
5806,6807,,Electronics  Telecommunication Engineering,MITAOE,"['C', 'JAVA']"
5807,6808,,Electronics  Telecommunication Engineering,"MIT,Pune","['C', 'JAVA']"
5808,6809,,Electronics  Telecommunication Engineering,MIT  WPU,"['C', 'JAVA']"
5809,6810,,Electronics  Telecommunication Engineering,MITCOE,"['C', 'PCB design']"
5810,6811,,Electronics  Telecommunication Engineering,MITCOE,"['C', 'PCB design']"
5811,6812,,Mechanical,MITCOE,['AUTOCAD']
5812,6813,,Mechanical,MITCOE,['AUTOCAD']
5813,6814,,Mechanical,MITAOE,"['ProE', 'CATIA']"
5814,6815,,Mechanical,MITAOE,"['AutoCAD', ' PROE']"
5815,6816,,Mechanical,MITAOE,"['AutoCAD', ' PROE']"
5816,6817,,Mechanical,MITCOE,"['AutoCAD', ' PROE']"
5817,6818,,Mechanical,MITAOE,"['AutoCAD', ' PROE']"
5818,6819,,Mechanical,MITAOE,"['AutoCAD', ' PROE']"
5819,6820,,Mechanical,MITCOE,"['AutoCAD', ' PROE']"
5820,6821,,Mechanical,MITCOE,"['AutoCAD', ' PROE']"
5821,6822,,Mechanical,MITCOE,"['AutoCAD', ' PROE']"
5822,6823,,Mechanical,MITCOE,"['AutoCAD', ' PROE']"
5823,6824,,Mechanical,MITAOE,"['AutoCAD', ' PROE']"
5824,6825,,Mechanical,MITAOE,"['AutoCAD', ' PROE']"
5825,6826,,Mechanical,MITAOE,"['AutoCAD', ' PROE']"
5826,6827,,Electronics  Telecommunication Engineering,MITAOE,"['C', 'PCB design']"
5827,6828,,Electronics  Telecommunication Engineering,MITAOE,"['C', 'PCB design']"
5828,6829,,Computer Science  Engineering,MITAOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
5829,6830,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
5830,6831,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
5831,6832,,Mechanical,MITAOE,"['SOLIDWORKS', ' AUTOCAD', ' CREO']"
5832,6833,,Civil Engineering,MITCOE,"['MSCIT', ' Leadership', ' AUTOCAD']"
5833,6834,,Electronics  Telecommunication Engineering,"MIT,Pune","['C', 'JAVA']"
5834,6835,,Electronics  Telecommunication Engineering,"MIT,Pune","['C', 'PCB design']"
5835,6836,,Electronics  Telecommunication Engineering,MIT  WPU,"['C', 'PCB design']"
5836,6837,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
5837,6838,,Computer Science  Engineering,MITAOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
5838,6839,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
5839,6840,,Electronics  Telecommunication Engineering,MITAOE,"['EmbeddedC', ' MATLAB', ' C ']"
5840,6841,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
5841,6842,,Computer Science  Engineering,MITAOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
5842,6843,,Electronics  Telecommunication Engineering,MITCOE,"['EmbeddedC', ' MATLAB', ' C ']"
5843,6844,,Computer Science  Engineering,MITAOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
5844,6845,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
5845,6846,,Electronics  Telecommunication Engineering,"MIT,Pune","['EmbeddedC', ' MATLAB', ' C ']"
5846,6847,,Electronics  Telecommunication Engineering,MIT  WPU,"['C', 'PCB design']"
5847,6848,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
5848,6849,,Computer Science  Engineering,MITAOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
5849,6850,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
5850,6851,,Electronics  Telecommunication Engineering,MITAOE,"['EmbeddedC', ' MATLAB', ' C ']"
5851,6852,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
5852,6853,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
5853,6854,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
5854,6855,,Computer Science  Engineering,MITAOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
5855,6856,,Computer Science  Engineering,MITAOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
5856,6857,,Electronics  Telecommunication Engineering,MIT  WPU,"['EmbeddedC', ' MATLAB', ' C ']"
5857,6858,,Electronics  Telecommunication Engineering,MIT  WPU,"['EmbeddedC', ' MATLAB', ' C ']"
5858,6859,,Computer Science  Engineering,MITAOE,"['CPPProgramming', ' Core JAVA', ' CProgramming', ' MySql']"
5859,6860,,Computer Science  Engineering,MITCOE,"['CPPProgramming', ' Core JAVA', ' CProgramming', ' MySql']"
5860,6861,,Computer Science  Engineering,MITAOE,"['CPPProgramming', ' Core JAVA', ' CProgramming', ' MySql']"
5861,6862,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
5862,6863,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
5863,6864,,Computer Science  Engineering,MITAOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
5864,6865,,Electronics  Telecommunication Engineering,MITCOE,"['EmbeddedC', ' MATLAB', ' C ']"
5865,6866,,Computer Science  Engineering,MITCOE,"['CPPProgramming', ' Core JAVA', ' CProgramming', ' MySql']"
5866,6867,,Electronics  Telecommunication Engineering,"MIT,Pune","['EmbeddedC', ' MATLAB', ' Cprogramming', ' Keil']"
5867,6868,,Electronics  Telecommunication Engineering,"MIT,Pune","['EmbeddedC', ' MATLAB', ' Cprogramming', ' Keil']"
5868,6869,,Electronics  Telecommunication Engineering,"MIT,Pune","['EmbeddedC', ' MATLAB', ' Cprogramming', ' Keil']"
5869,6870,,Electronics  Telecommunication Engineering,MIT  WPU,"['EmbeddedC', ' MATLAB', ' Cprogramming', ' Keil']"
5870,6871,,Electronics  Telecommunication Engineering,MIT  WPU,"['EmbeddedC', ' MATLAB', ' Cprogramming', ' Keil']"
5871,6872,,Mechanical,MITCOE,"['SOLIDWORKS', ' AUTOCAD', ' CREO']"
5872,6873,,Mechanical,MITCOE,"['SOLIDWORKS', ' AUTOCAD', ' CREO']"
5873,6874,,Mechanical,MITCOE,"['SOLIDWORKS', ' AUTOCAD', ' CREO']"
5874,6875,,Civil Engineering,MITCOE,"['MSCIT', ' Leadership', ' AUTOCAD']"
5875,6876,,Civil Engineering,MITCOE,"['MSCIT', ' Leadership', ' AUTOCAD']"
5876,6877,,Electronics  Telecommunication Engineering,MIT  WPU,"['EmbeddedC', ' MATLAB', ' Cprogramming', ' Keil']"
5877,6878,,Electronics  Telecommunication Engineering,MITAOE,"['AmazonWebServiCes', ' C CPP', ' Arduino', ' MongoDB', ' Linux', ' Golang', 'Microcontrollers', ' Gobot', ' InternetofThings', ' MATLAB', ' SQL', ' PHP']"
5878,6879,,Electronics  Telecommunication Engineering,MITCOE,"['AmazonWebServiCes', ' C CPP', ' Arduino', ' MongoDB', ' Linux', ' Golang', 'Microcontrollers', ' Gobot', ' InternetofThings', ' MATLAB', ' SQL', ' PHP']"
5879,6880,,Electronics  Telecommunication Engineering,MITAOE,"['AmazonWebServiCes', ' C CPP', ' Arduino', ' MongoDB', ' Linux', ' Golang', 'Microcontrollers', ' Gobot', ' InternetofThings', ' MATLAB', ' SQL', ' PHP']"
5880,6881,,Electronics  Telecommunication Engineering,MITAOE,"['EAGLE', ' MiCrosoftoffiCe', ' ProgrammingLanguageCCPP', ' SimulationSoftwareProteusMultisem', ' Goodorganizingskills', ' MATLAB', ' MySQL']"
5881,6882,,Civil Engineering,MITCOE,"['MSCIT', ' Leadership', ' AUTOCAD']"
5882,6883,,Civil Engineering,MITCOE,"['MSCIT', ' Leadership', ' AUTOCAD']"
5883,6884,,Civil Engineering,MITCOE,"['MSCIT', ' Leadership', ' AUTOCAD']"
5884,6885,,Civil Engineering,MITCOE,"['MSCIT', ' Leadership', ' AUTOCAD']"
5885,6886,,Electronics  Telecommunication Engineering,MITAOE,"['C', 'JAVA']"
5886,6887,,Electronics  Telecommunication Engineering,MITAOE,"['EAGLE', ' MiCrosoftoffiCe', ' ProgrammingLanguageCCPP', ' SimulationSoftwareProteusMultisem', ' Goodorganizingskills', ' MATLAB', ' MySQL']"
5887,6888,,Electronics  Telecommunication Engineering,MIT  WPU,"['AmazonWebServiCes', ' C CPP', ' Arduino', ' MongoDB', ' Linux', ' Golang', 'Microcontrollers', ' Gobot', ' InternetofThings', ' MATLAB', ' SQL', ' PHP']"
5888,6889,,Electronics  Telecommunication Engineering,MIT  WPU,"['AmazonWebServiCes', ' C CPP', ' Arduino', ' MongoDB', ' Linux', ' Golang', 'Microcontrollers', ' Gobot', ' InternetofThings', ' MATLAB', ' SQL', ' PHP']"
5889,6890,,Electronics  Telecommunication Engineering,MIT  WPU,"['AmazonWebServiCes', ' C CPP', ' Arduino', ' MongoDB', ' Linux', ' Golang', 'Microcontrollers', ' Gobot', ' InternetofThings', ' MATLAB', ' SQL', ' PHP']"
5890,6891,,Electronics  Telecommunication Engineering,MIT  WPU,"['AmazonWebServiCes', ' C CPP', ' Arduino', ' MongoDB', ' Linux', ' Golang', 'Microcontrollers', ' Gobot', ' InternetofThings', ' MATLAB', ' SQL', ' PHP']"
5891,6892,,Computer Science  Engineering,MITCOE,"['CPPProgramming', ' Core JAVA', ' CProgramming', ' MySql']"
5892,6893,,Computer Science  Engineering,MITCOE,"['CPPProgramming', ' Core JAVA', ' CProgramming', ' MySql']"
5893,6894,,Electronics  Telecommunication Engineering,"MIT,Pune","['EmbeddedC', ' MATLAB', ' Cprogramming', ' Keil']"
5894,6895,,Electronics  Telecommunication Engineering,MIT  WPU,"['EmbeddedC', ' MATLAB', ' Cprogramming', ' Keil']"
5895,6896,,Computer Science  Engineering,MITCOE,"['Java', ' JavasCript', ' CPP', ' Laravel Phpframework  ', ' HTML', ' Android', ' php', ' CSS']"
5896,6897,,Electronics  Telecommunication Engineering,"MIT,Pune","['C', 'JAVA']"
5897,6898,,Electronics  Telecommunication Engineering,MITAOE,"['C', 'PCB design']"
5898,6899,,Computer Science  Engineering,MITAOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
5899,6900,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
5900,6901,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
5901,6902,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
5902,6903,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
5903,6904,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
5904,6905,,Computer Science  Engineering,MITAOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
5905,6906,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
5906,6907,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
5907,6908,,Electronics  Telecommunication Engineering,MIT  WPU,"['EmbeddedC', ' MATLAB', ' C ']"
5908,6909,,Computer Science  Engineering,MITCOE,"['CPPProgramming', ' Core JAVA', ' CProgramming', ' MySql']"
5909,6910,,Electronics  Telecommunication Engineering,MITCOE,"['EmbeddedC', ' MATLAB', ' Cprogramming', ' Keil']"
5910,6911,,Electronics  Telecommunication Engineering,MITCOE,"['EmbeddedC', ' MATLAB', ' Cprogramming', ' Keil']"
5911,6912,,Computer Science  Engineering,MITAOE,"['Java', ' JavasCript', ' CPP', ' Laravel Phpframework  ', ' HTML', ' Android', ' php', ' CSS']"
5912,6913,,Computer Science  Engineering,MITAOE,"['Java', ' JavasCript', ' CPP', ' Laravel Phpframework  ', ' HTML', ' Android', ' php', ' CSS']"
5913,6914,,Computer Science  Engineering,MITCOE,"['Java', ' JavasCript', ' CPP', ' Laravel Phpframework  ', ' HTML', ' Android', ' php', ' CSS']"
5914,6915,,Electronics  Telecommunication Engineering,MITAOE,"['AmazonWebServiCes', ' C CPP', ' Arduino', ' MongoDB', ' Linux', ' Golang', 'Microcontrollers', ' Gobot', ' InternetofThings', ' MATLAB', ' SQL', ' PHP']"
5915,6916,,Electronics  Telecommunication Engineering,MIT  WPU,"['AmazonWebServiCes', ' C CPP', ' Arduino', ' MongoDB', ' Linux', ' Golang', 'Microcontrollers', ' Gobot', ' InternetofThings', ' MATLAB', ' SQL', ' PHP']"
5916,6917,,Computer Science  Engineering,MITCOE,"['Java', ' JavasCript', ' CPP', ' Laravel Phpframework  ', ' HTML', ' Android', ' php', ' CSS']"
