,sr_,degree_1,degree_1_specializations,campus,key_skills,key_skills_str
4896,5897,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows']","LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows"
4897,5898,B.E.,Mechanical,MITAOE,['CATIA'],CATIA
4898,5899,B.E.,Mechanical,MITAOE,['CATIA'],CATIA
4899,5900,B.E.,Mechanical,MITCOE,['CATIA'],CATIA
4900,5901,B.E.,Mechanical,MITAOE,['CATIA'],CATIA
4901,5902,B.E.,Mechanical,MITCOE,"['CAD,CAM']","CAD,CAM"
4902,5903,B.E.,Mechanical,MITAOE,"['CAD,CAM']","CAD,CAM"
4903,5904,B.E.,Mechanical,MITCOE,"['CAD,CAM']","CAD,CAM"
4904,5905,B.E.,Mechanical,MITAOE,"['CAD,CAM']","CAD,CAM"
4905,5906,B.E.,Mechanical,MITCOE,['AUTOCAD'],AUTOCAD
4906,5907,B.E.,Mechanical,MITCOE,['AUTOCAD'],AUTOCAD
4907,5908,B.E.,Mechanical,MITCOE,"['CAD,CAM']","CAD,CAM"
4908,5909,B.E.,Mechanical,MITCOE,"['CAD,CAM']","CAD,CAM"
4909,5910,B.E.,Mechanical,MITCOE,['AUTOCAD'],AUTOCAD
4910,5911,B.E.,Mechanical,MITCOE,"['ProE,CATIA']","ProE,CATIA"
4911,5912,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"['AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP']","AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
4912,5913,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"['AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP']","AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
4913,5914,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"['AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP']","AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
4914,5915,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"['EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL']","EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
4915,5916,B.E.,Electronics  Telecommunication Engineering,MITCOE,"['LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows']","LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows"
4916,5917,B.E.,Mechanical,MITAOE,"['ProE,CATIA']","ProE,CATIA"
4917,5918,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
4918,5919,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
4919,5920,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
4920,5921,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
4921,5922,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
4922,5923,B.E.,Mechanical,MITAOE,"['AutoCAD, PROE']","AutoCAD, PROE"
4923,5924,B.E.,Mechanical,MITAOE,"['AutoCAD, PROE']","AutoCAD, PROE"
4924,5925,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
4925,5926,B.E.,Mechanical,MITAOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
4926,5927,B.E.,Mechanical,MITCOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
4927,5928,B.E.,Mechanical,MITAOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
4928,5929,B.E.,Mechanical,MITAOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
4929,5930,B.E.,Mechanical,MITAOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
4930,5931,B.E.,Mechanical,MITCOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
4931,5932,B.E.,Mechanical,MITCOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
4932,5933,B.E.,Civil Engineering,MITCOE,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD"
4933,5934,B.E.,Civil Engineering,MITCOE,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD"
4934,5935,B.E.,Civil Engineering,MITCOE,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD"
4935,5936,B.E.,Civil Engineering,MITCOE,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD"
4936,5937,B.E.,Electronics  Telecommunication Engineering,MITAOE,"['C,JAVA']","C,JAVA"
4937,5938,B.E.,Electronics  Telecommunication Engineering,MITCOE,"['C,JAVA']","C,JAVA"
4938,5939,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"['C,JAVA']","C,JAVA"
4939,5940,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['C,PCB design']","C,PCB design"
4940,5941,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['C,PCB design']","C,PCB design"
4941,5942,B.E.,Computer Science & Engineering,MITAOE,"['Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS']","Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS"
4942,5943,B.E.,Electronics  Telecommunication Engineering,MITAOE,"['AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP']","AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
4943,5944,B.E.,Electronics  Telecommunication Engineering,MITCOE,"['AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP']","AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
4944,5945,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"['AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP']","AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
4945,5946,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"['AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP']","AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
4946,5947,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['C,PCB design']","C,PCB design"
4947,5948,B.E.,Computer Science & Engineering,MITAOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
4948,5949,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
4949,5950,B.E.,Computer Science & Engineering,MITAOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
4950,5951,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
4951,5952,B.E.,Computer Science & Engineering,MITAOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
4952,5953,B.E.,Computer Science & Engineering,MITAOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
4953,5954,B.E.,Computer Science & Engineering,MITAOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
4954,5955,B.E.,Computer Science & Engineering,MITAOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
4955,5956,B.E.,Computer Science & Engineering,MITAOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
4956,5957,B.E.,Electronics  Telecommunication Engineering,MITCOE,"['LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows']","LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows"
4957,5958,B.E.,Mechanical,MITAOE,['CATIA'],CATIA
4958,5959,B.E.,Mechanical,MITCOE,['CATIA'],CATIA
4959,5960,B.E.,Mechanical,MITCOE,['CATIA'],CATIA
4960,5961,B.E.,Mechanical,MITCOE,['AUTOCAD'],AUTOCAD
4961,5962,B.E.,Mechanical,MITCOE,"['CAD,CAM']","CAD,CAM"
4962,5963,B.E.,Mechanical,MITCOE,['AUTOCAD'],AUTOCAD
4963,5964,B.E.,Mechanical,MITCOE,"['CAD,CAM']","CAD,CAM"
4964,5965,B.E.,Mechanical,MITCOE,"['CAD,CAM']","CAD,CAM"
4965,5966,B.E.,Mechanical,MITAOE,"['CAD,CAM']","CAD,CAM"
4966,5967,B.E.,Mechanical,MITCOE,"['CAD,CAM']","CAD,CAM"
4967,5968,B.E.,Mechanical,MITCOE,"['CAD,CAM']","CAD,CAM"
4968,5969,B.E.,Mechanical,MITAOE,['AUTOCAD'],AUTOCAD
4969,5970,B.E.,Mechanical,MITCOE,['AUTOCAD'],AUTOCAD
4970,5971,B.E.,Mechanical,MITAOE,"['CAD,CAM']","CAD,CAM"
4971,5972,B.E.,Mechanical,MITCOE,"['CAD,CAM']","CAD,CAM"
4972,5973,B.E.,Mechanical,MITAOE,['AUTOCAD'],AUTOCAD
4973,5974,B.E.,Mechanical,MITCOE,"['CAD,CAM']","CAD,CAM"
4974,5975,B.E.,Mechanical,MITCOE,"['CAD,CAM']","CAD,CAM"
4975,5976,B.E.,Mechanical,MITCOE,"['ProE,CATIA']","ProE,CATIA"
4976,5977,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows']","LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows"
4977,5978,B.E.,Mechanical,MITAOE,['CATIA'],CATIA
4978,5979,B.E.,Mechanical,MITAOE,['CATIA'],CATIA
4979,5980,B.E.,Mechanical,MITCOE,['CATIA'],CATIA
4980,5981,B.E.,Mechanical,MITCOE,['CATIA'],CATIA
4981,5982,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
4982,5983,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
4983,5984,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
4984,5985,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
4985,5986,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
4986,5987,B.E.,Mechanical,MITAOE,['CATIA'],CATIA
4987,5988,B.E.,Mechanical,MITCOE,"['CAD,CAM']","CAD,CAM"
4988,5989,B.E.,Mechanical,MITCOE,"['CAD,CAM']","CAD,CAM"
4989,5990,B.E.,Mechanical,MITCOE,['AUTOCAD'],AUTOCAD
4990,5991,B.E.,Mechanical,MITCOE,"['CAD,CAM']","CAD,CAM"
4991,5992,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['EmbeddedC, MATLAB, C ']","EmbeddedC, MATLAB, C "
4992,5993,B.E.,Computer Science & Engineering,MITAOE,"['CPPProgramming, Core JAVA, CProgramming, MySql']","CPPProgramming, Core JAVA, CProgramming, MySql"
4993,5994,B.E.,Computer Science & Engineering,MITCOE,"['CPPProgramming, Core JAVA, CProgramming, MySql']","CPPProgramming, Core JAVA, CProgramming, MySql"
4994,5995,B.E.,Computer Science & Engineering,MITAOE,"['CPPProgramming, Core JAVA, CProgramming, MySql']","CPPProgramming, Core JAVA, CProgramming, MySql"
4995,5996,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"['EmbeddedC, MATLAB, Cprogramming, Keil']","EmbeddedC, MATLAB, Cprogramming, Keil"
4996,5997,B.E.,Mechanical,MITAOE,"['ProE,CATIA']","ProE,CATIA"
4997,5998,B.E.,Mechanical,MITAOE,"['ProE,CATIA']","ProE,CATIA"
4998,5999,B.E.,Mechanical,MITCOE,"['ProE,CATIA']","ProE,CATIA"
4999,6000,B.E.,Mechanical,MITAOE,"['ProE,CATIA']","ProE,CATIA"
5000,6001,B.E.,Mechanical,MITAOE,"['ProE,CATIA']","ProE,CATIA"
5001,6002,B.E.,Mechanical,MITAOE,"['ProE,CATIA']","ProE,CATIA"
5002,6003,B.E.,Mechanical,MITAOE,"['ProE,CATIA']","ProE,CATIA"
5003,6004,B.E.,Mechanical,MITAOE,"['ProE,CATIA']","ProE,CATIA"
5004,6005,B.E.,Mechanical,MITAOE,"['ProE,CATIA']","ProE,CATIA"
5005,6006,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
5006,6007,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"['EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL']","EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
5007,6008,B.E.,Electronics  Telecommunication Engineering,MITCOE,"['LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows']","LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows"
5008,6009,B.E.,Electronics  Telecommunication Engineering,MITCOE,"['LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows']","LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows"
5009,6010,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"['LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows']","LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows"
5010,6011,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"['LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows']","LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows"
5011,6012,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
5012,6013,B.E.,Mechanical,MITAOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
5013,6014,B.E.,Mechanical,MITCOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
5014,6015,B.E.,Civil Engineering,MITCOE,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD"
5015,6016,B.E.,Civil Engineering,MITCOE,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD"
5016,6017,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
5017,6018,B.E.,Mechanical,MITAOE,"['AutoCAD, PROE']","AutoCAD, PROE"
5018,6019,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
5019,6020,B.E.,Mechanical,MITAOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
5020,6021,B.E.,Mechanical,MITAOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
5021,6022,B.E.,Mechanical,MITCOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
5022,6023,B.E.,Mechanical,MITAOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
5023,6024,B.E.,Mechanical,MITAOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
5024,6025,B.E.,Mechanical,MITCOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
5025,6026,B.E.,Mechanical,MITCOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
5026,6027,B.E.,Mechanical,MITCOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
5027,6028,B.E.,Mechanical,MITAOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
5028,6029,B.E.,Mechanical,MITAOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
5029,6030,B.E.,Civil Engineering,MITCOE,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD"
5030,6031,B.E.,Civil Engineering,MITCOE,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD"
5031,6032,B.E.,Civil Engineering,MITCOE,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD"
5032,6033,B.E.,Electronics  Telecommunication Engineering,MITAOE,"['C,JAVA']","C,JAVA"
5033,6034,B.E.,Electronics  Telecommunication Engineering,MITAOE,"['C,PCB design']","C,PCB design"
5034,6035,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"['C,PCB design']","C,PCB design"
5035,6036,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"['C,PCB design']","C,PCB design"
5036,6037,B.E.,Electronics  Telecommunication Engineering,MITAOE,"['C,JAVA']","C,JAVA"
5037,6038,B.E.,Electronics  Telecommunication Engineering,MITAOE,"['C,JAVA']","C,JAVA"
5038,6039,B.E.,Electronics  Telecommunication Engineering,MITAOE,"['C,JAVA']","C,JAVA"
5039,6040,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"['C,JAVA']","C,JAVA"
5040,6041,B.E.,Electronics  Telecommunication Engineering,MITCOE,"['C,PCB design']","C,PCB design"
5041,6042,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
5042,6043,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
5043,6044,B.E.,Computer Science & Engineering,MITAOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
5044,6045,B.E.,Computer Science & Engineering,MITAOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
5045,6046,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
5046,6047,B.E.,Computer Science & Engineering,MITAOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
5047,6048,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
5048,6049,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
5049,6050,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
5050,6051,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
5051,6052,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
5052,6053,B.E.,Computer Science & Engineering,MITAOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
5053,6054,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
5054,6055,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['EmbeddedC, MATLAB, C ']","EmbeddedC, MATLAB, C "
5055,6056,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"['EmbeddedC, MATLAB, C ']","EmbeddedC, MATLAB, C "
5056,6057,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['C,PCB design']","C,PCB design"
5057,6058,B.E.,Computer Science & Engineering,MITAOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
5058,6059,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
5059,6060,B.E.,Computer Science & Engineering,MITAOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
5060,6061,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
5061,6062,B.E.,Computer Science & Engineering,MITCOE,"['Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS']","Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS"
5062,6063,B.E.,Computer Science & Engineering,MITCOE,"['Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS']","Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS"
5063,6064,B.E.,Electronics  Telecommunication Engineering,MITCOE,"['AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP']","AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
5064,6065,B.E.,Electronics  Telecommunication Engineering,MITAOE,"['EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL']","EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
5065,6066,B.E.,Electronics  Telecommunication Engineering,MITAOE,"['EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL']","EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
5066,6067,B.E.,Mechanical,MITAOE,['CATIA'],CATIA
5067,6068,B.E.,Mechanical,MITAOE,['CATIA'],CATIA
5068,6069,B.E.,Mechanical,MITAOE,['CATIA'],CATIA
5069,6070,B.E.,Mechanical,MITCOE,['CATIA'],CATIA
5070,6071,B.E.,Mechanical,MITCOE,['CATIA'],CATIA
5071,6072,B.E.,Computer Science & Engineering,MITCOE,"['CPPProgramming, Core JAVA, CProgramming, MySql']","CPPProgramming, Core JAVA, CProgramming, MySql"
5072,6073,B.E.,Computer Science & Engineering,MITAOE,"['CPPProgramming, Core JAVA, CProgramming, MySql']","CPPProgramming, Core JAVA, CProgramming, MySql"
5073,6074,B.E.,Computer Science & Engineering,MITAOE,"['CPPProgramming, Core JAVA, CProgramming, MySql']","CPPProgramming, Core JAVA, CProgramming, MySql"
5074,6075,B.E.,Computer Science & Engineering,MITCOE,"['CPPProgramming, Core JAVA, CProgramming, MySql']","CPPProgramming, Core JAVA, CProgramming, MySql"
5075,6076,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['EmbeddedC, MATLAB, Cprogramming, Keil']","EmbeddedC, MATLAB, Cprogramming, Keil"
5076,6077,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
5077,6078,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
5078,6079,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['EmbeddedC, MATLAB, C ']","EmbeddedC, MATLAB, C "
5079,6080,B.E.,Computer Science & Engineering,MITCOE,"['CPPProgramming, Core JAVA, CProgramming, MySql']","CPPProgramming, Core JAVA, CProgramming, MySql"
5080,6081,B.E.,Electronics  Telecommunication Engineering,MITCOE,"['EmbeddedC, MATLAB, Cprogramming, Keil']","EmbeddedC, MATLAB, Cprogramming, Keil"
5081,6082,B.E.,Mechanical,MITCOE,"['CAD,CAM']","CAD,CAM"
5082,6083,B.E.,Mechanical,MITCOE,"['CAD,CAM']","CAD,CAM"
5083,6084,B.E.,Mechanical,MITCOE,"['CAD,CAM']","CAD,CAM"
5084,6085,B.E.,Mechanical,MITCOE,['AUTOCAD'],AUTOCAD
5085,6086,B.E.,Mechanical,MITCOE,"['ProE,CATIA']","ProE,CATIA"
5086,6087,B.E.,Mechanical,MITCOE,"['ProE,CATIA']","ProE,CATIA"
